download_timestamp;api_timestamp;gtfs_version;incrementality;alert_id;effect;active_start;active_end;header_cat;header_es;header_en;description_cat;description_es;description_en;affected_routes;affected_stops;url_cat;url_es;url_en
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209755;MODIFIED_SERVICE;2025-10-06 02:01:00;;Modificació horaris JT;Modificación horaria JT;Modificació horaris JT;A partir del dilluns 6 d’octubre de 2025 i de forma definitiva, es modifiquen els horaris de les següents sortides: Sentit Ajuntament: Sentit Basses de St. Pere: ;A partir del lunes 6 de octubre de 2025 y de forma definitiva, se modifican los horarios de les siguientes salidas: Sentit Ajuntament: Sentit Basses de St. Pere: ;A partir del dilluns 6 d’octubre de 2025 i de forma definitiva, es modifiquen els horaris de les següents sortides: Sentit Ajuntament: Sentit Basses de St. Pere: ;AMB_165;;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25933&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25933&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209757;OTHER_EFFECT;2025-09-26 00:00:00;;Parada anul·lada provisionalment al carrer Dante Alighieri;Parada anulada provisionalmente en la calle Dante Alighieri;Parada anul·lada provisionalment al carrer Dante Alighieri;A partir del 25 de Setembre de 2025 i fins a nou avís la parada Dante Alighieri - Rambla del Carmel de Barcelona anul·lada provisionalment per obres. La línia no veurà alterat el seu recorregut, tal com s'indica en el plànol següent: ;A partir del 25 de Septiembre de 2025 y hasta nuevo aviso la parada Dante Alighieri - Rambla del Carmelo de Barcelona anulada provisionalmente por obras. La línea no verá alterado su recorrido, tal y como se indica en el plano siguiente: ;A partir del 25 de Setembre de 2025 i fins a nou avís la parada Dante Alighieri - Rambla del Carmel de Barcelona anul·lada provisionalment per obres. La línia no veurà alterat el seu recorregut, tal com s'indica en el plànol següent: ;AMB_227;AMB_001410;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25893&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25893&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209761;DETOUR;2025-09-10 07:00:00;;Desviament provisional al carrer de Bonaventura Calopa afectant parades;Desvío provisional a la calle Bonaventura Calopa afectando paradas;Desviament provisional al carrer de Bonaventura Calopa afectant parades;A partir de dimecres 10 de setembre i fins nou avís, es modifica el recorregut habitual al carrer de Bonaventura Calopa de Sant Boi de Llobregat amb l'anul·lació provisional de les parades afectades.  La línia serà desviada tal com s'indica en el plànol següent: ;A partir del miércoles 10 de septiembre y hasta nuevo aviso, se modifica el recorrido habitual en la calle Bonaventura Calopa de San Boi de Llobregat con la anulación provisional de los puestos afectados.  La línea será desviada tal y como se indica en el plano siguiente: ;A partir de dimecres 10 de setembre i fins nou avís, es modifica el recorregut habitual al carrer de Bonaventura Calopa de Sant Boi de Llobregat amb l'anul·lació provisional de les parades afectades.  La línia serà desviada tal com s'indica en el plànol següent: ;AMB_425;"AMB_106953;AMB_106872";;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25810&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25810&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209762;OTHER_EFFECT;2025-09-09 12:00:00;;Trasllat provisional de parada a la Travessera de les Corts per obres;Traslado provisional de parada en la Travessera de les Corts por obras;Trasllat provisional de parada a la Travessera de les Corts per obres;A partir de dimarts 9 de setembre de 2025, des de les 10:00 hores i i fins a nou avís, es trasllada provisionalment la parada Les Corts - Mejía Lequerica de Barcelona uns metres tal com s'indica en el plànol següent: ;A partir del martes 9 de septiembre de 2025, desde las 10:00 horas y hasta nuevo aviso, se traslada provisionalmente la parada Les Corts - Mejía Lequerica de Barcelona unos metros tal y como se indica en el plano siguiente: ;A partir de dimarts 9 de setembre de 2025, des de les 10:00 hores i i fins a nou avís, es trasllada provisionalment la parada Les Corts - Mejía Lequerica de Barcelona uns metres tal com s'indica en el plànol següent: ;AMB_417;AMB_000923;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25812&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25812&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209763;OTHER_EFFECT;2025-09-02 07:00:00;;Trasllat provisional de parada a la Travessera de Les Corts ;Traslado provisional de parada a la Travessera de Les Corts;Trasllat provisional de parada a la Travessera de Les Corts ;A partir de dimarts 2 de setembre de 2025, des de l'inici del servei i fins a nou avís, es trasllada provisionalment la parada Estadi del Futbol Club Barcelona de Barcelona. L'itinerari de la línia no quedarà afectat tal i com s'indica al plànol següent: ;A partir del martes 2 de septiembre de 2025, desde el inicio del servicio y hasta un nuevo aviso, se traslada provisionalmente la parada Estadio del Fútbol Club Barcelona de Barcelona. El itinerario de la línea no quedará afectado tal y como se indica en el plano siguiente: ;A partir de dimarts 2 de setembre de 2025, des de l'inici del servei i fins a nou avís, es trasllada provisionalment la parada Estadi del Futbol Club Barcelona de Barcelona. L'itinerari de la línia no quedarà afectat tal i com s'indica al plànol següent: ;AMB_417;AMB_001238;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25778&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25778&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209768;OTHER_EFFECT;2025-07-22 02:00:00;;Parada anul·lada provisionalment a la plaça Espanya;Parada anulada provisionalmente en la Plaça Espanya;Parada anul·lada provisionalment a la plaça Espanya;A partir de dimarts 22 de juliol de 2025 i fins nou avís s'anul·la provisionalment la parada 788 - Pl. Espanya – Paral·lel. Parada alternativa: - 003935 Paral·lel - Pl Espanya La línia no veurà alterat el seu recorregut tal com es mostra al plànol següent: ;A partir del martes 22 de julio de 2025 y hasta nuevo aviso se anula provisionalmente la parada 788 - Pl. Espanya - Paral·lel. Parada alternativa: - 003935 Paral·lel - Pl Espanya La línea no verá alterado su recorrido tal como se muestra en el siguiente plano:   ;A partir de dimarts 22 de juliol de 2025 i fins nou avís s'anul·la provisionalment la parada 788 - Pl. Espanya – Paral·lel. Parada alternativa: - 003935 Paral·lel - Pl Espanya La línia no veurà alterat el seu recorregut tal com es mostra al plànol següent: ;AMB_216;AMB_000788;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25642&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25642&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209769;DETOUR;2025-07-21 09:00:00;;Desviament provisional a la plaça Espanya afectant parada;Desvío provisional en la Plaça Espanya afectando parada;Desviament provisional a la plaça Espanya afectant parada;A partir de dilluns 21 de juliol de 2025 des de les 07:00 hores i fins nou avís, es modifica el recorregut habitual a la plaça Espanya de Barcelona amb l'anul·lació provisional de la parada afectada Les línies seran desviades tal com s'indica al plànol següent: ;A partir del lunes 21 de juliol de 2025 desde las 07:00 horas y hasta nuevo aviso, se modifica el recorrido habitual en la Plaça Espanya de Barcelona con la anulación provisional de la parada afectada. Las líneas seran desviadas tal como se indica en el siguiente plano: ;A partir de dilluns 21 de juliol de 2025 des de les 07:00 hores i fins nou avís, es modifica el recorregut habitual a la plaça Espanya de Barcelona amb l'anul·lació provisional de la parada afectada Les línies seran desviades tal com s'indica al plànol següent: ;"AMB_269;AMB_130";AMB_003247;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25630&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25630&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209772;OTHER_EFFECT;2025-07-15 00:00:00;;Parada anul·lada provisionalment al carrer Pere IV;Parada anulada provisionalmente en la calle Pere IV;Parada anul·lada provisionalment al carrer Pere IV;A partir del dilluns 14 de Juliol de 2025 i fins nou avís, la parada 3562 Pere IV – Selva de Mar de Barcelona restarà anul·lada provisionalment per obres. Parada alternativa:  - 009189 Pere IV, 315 La línia no veurà alterat el seu recorregut tal com s'indica al plànol següent: ;A partir del lunes 14 de Julio de 2025 y hasta nuevo aviso, la parada 3562 Pere IV - Selva de Mar quedará anulada provisionalmente por obras. Parada alternativa:  -  009189  Pere IV, 315 La línea no verá alterado su recorrido tal como se indica en el siguiente plano: ;A partir del dilluns 14 de Juliol de 2025 i fins nou avís, la parada 3562 Pere IV – Selva de Mar de Barcelona restarà anul·lada provisionalment per obres. Parada alternativa:  - 009189 Pere IV, 315 La línia no veurà alterat el seu recorregut tal com s'indica al plànol següent: ;AMB_218;AMB_003562;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25585&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25585&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209778;DETOUR;2025-06-18 10:00:00;;Desviament provisional al carrer Bonaventura Calopa afectant parades;Desvío provisional en la calle Bonaventura Calopa afectando paradas;Desviament provisional al carrer Bonaventura Calopa afectant parades;A partir de dimecres 18 de juny de 2025 des de les 08:00 hores i fins a nou avís, es modifica el recorregut habitual al carrer Bonaventura Calopa de Sant Boi de Llobregat amb l'anul·lació provisional de les parades afectades. Parades alternatives: - 100773 Av. Maria Girona - Sta. Creu de Calafell - 100774 Av. Maria Girona - Hospital - 101383 Institut Itaca Les línies seran desviades tal i com s'indica al plànol següent: ;A partir del miércoles 18 de junio de 2025 desde las 08:00 horas y hasta nuevo aviso, se modifica el recorrido habitual en la calle Bonaventura Calopa de Sant Boi de Llobregat con la anulación provisional de las paradas afectadas. Paradas alternativas: - 100773 Av. Maria Girona - Sta. Creu de Calafell - 100774 Av. Maria Girona - Hospital - 101383 Institut Itaca Las lineas serán desviadas tal y como se indica en el siguiente plano: ;A partir de dimecres 18 de juny de 2025 des de les 08:00 hores i fins a nou avís, es modifica el recorregut habitual al carrer Bonaventura Calopa de Sant Boi de Llobregat amb l'anul·lació provisional de les parades afectades. Parades alternatives: - 100773 Av. Maria Girona - Sta. Creu de Calafell - 100774 Av. Maria Girona - Hospital - 101383 Institut Itaca Les línies seran desviades tal i com s'indica al plànol següent: ;"AMB_250;AMB_248;AMB_199";"AMB_107102;AMB_106890";;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25444&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25444&idioma=1
2025-10-06 12:44:05;2025-10-06 12:43:07;2.0;FULL_DATASET;209781;OTHER_EFFECT;2025-05-13 17:00:00;;Parada anul·lada provisionalment al carrer Joan d'Àustria;Parada anulada provisionalmente en la calle Joan d'Àustria;Parada anul·lada provisionalment al carrer Joan d'Àustria;A partir de dimarts 13 de maig de 2025 des de les 15:00 hores i fins a nou avís, s’anul·la provisionalment la parada Comissaria Mossos d’Esquadra de Badalona. L'itinerari de les linies no quedarà alterat tal i com s'indica al plànol següent: ;A partir del martes 13 de mayo de 2025 desde las 15:00 horas y hasta nuevo aviso, se anula provisionalmente la parada Comissaria Mossos d’Esquadra de Badalona. El itinerario de las lineas no quedará alterado tal y como se indica en el siguiente plano: ;A partir de dimarts 13 de maig de 2025 des de les 15:00 hores i fins a nou avís, s’anul·la provisionalment la parada Comissaria Mossos d’Esquadra de Badalona. L'itinerari de les linies no quedarà alterat tal i com s'indica al plànol següent: ;"AMB_404;AMB_329;AMB_326";AMB_105545;;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25243&idioma=1;http://www.ambmobilitat.cat/Principales/Noticia.aspx?incidencia=25243&idioma=1
